big,big_st,big_end,peas,peas_st,peas_end,toy,toy_st,toy_end,speakerID,native_language,birth_place,birth_country,other_languages,age,sex,english_onset_age,english_method,english_residence,english_residence_length,sound_file_no,L2_igbo,L2_swahili,L2_fijian,L2_antigua,L2_creole,L2_american,L2_gaelic,L2_vietnamese,L2_dutch,L2_none,L2_min,L2_french,L2_japanese,L2_esperanto,L2_yiddish,L2_appolo,L2_baoule,L2_arabic,L2_english,"L2_greek,",L2_hindi-urdu,L2_italian,L2_wolof,L2_tamil,L2_asl,L2_ulster,L2_polish,L2_ga,L2_twi,L2_hakka,L2_russian,L2_banganthe,L2_bassa,L2_welsh,L2_malay,L2_mina,L2_indonesian,L2_farsi,L2_irish,L2_chinese,L2_patois,L2_haitian,L2_german,L2_pidgin,L2_maori,L2_sign,L2_maltese,L2_hebrew,L2_tagalog,L2_slovenian,L2_tshiluba,L2_zulu,L2_hokkien,L2_lingala,L2_tok,L2_grebo,L2_hainanese,L2_losso,L2_urdu,L2_dong,L2_taiwanese,L2_pulaar,L2_kikongo,L2_norwegian,L2_spanish,L2_krio,L2_korean,L2_ancient,L2_bambara,L2_latin,L2_mongolian,L2_scots,L2_ewe,L2_afrikaans,L2_swedish,L2_danish,L2_yoruba,L2_azerbaijani,L2_finnish,L2_hindi,L2_kabye,L2_tongan,L2_cotocoli,L2_moore,L2_and,L2_punjabi,L2_mandarin,L2_cantonese,L2_language,L2_songhay,L2_koine,L2_thai,L2_greek,L2_barbuda,L2_pisin,L2_portuguese
-97.23623728,18.48330742,18.38607119,91.47499663,9.453109326,9.544584322,62.78610482,18.73204098,18.79482708,speakerID_1579,mandarin  (cmn),"yantai, shandong, china",china,japanese,27,female,12,academic,,0.0,mandarin35.mp3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.640075473,20.88060735,20.88924742,90.85141549,10.28721652,10.37806794,52.30080046,21.17094257,21.22324337,speakerID_1580,mandarin  (cmn),"beijing, china",china,none,32,female,10,academic,,0.0,mandarin36.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.19130694,25.53040681,25.54159812,114.5983105,13.10488388,13.21948219,88.58459518,25.86553836,25.95412295,speakerID_1581,mandarin  (cmn),"huhot, nei meng gu, china",china,none,32,female,12,academic,,0.0,mandarin37.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-110.3522654,26.29731442,26.18696215,87.25839775,12.68389361,12.77115201,122.8471982,26.5813699,26.7042171,speakerID_1582,mandarin  (cmn),"changsha, hunan, china",china,none,33,female,12,academic,"australia, usa",0.1,mandarin38.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-164.3706062,21.5066221,21.34225149,43.89073177,10.28940154,10.33329227,91.80615296,21.73311044,21.82491659,speakerID_1583,mandarin  (cmn),"tie ling, liaoning, china",china,russian,24,female,12,academic,,0.0,mandarin39.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-72.30240181,15.67928022,15.60697782,69.937787,7.182625696,7.252563483,72.29135345,15.86974062,15.94203197,speakerID_1614,mandarin  (cmn),"chengdu, sichuan, china",china,japanese thai,28,male,12,academic,"singapore, usa",9.0,mandarin40.mp3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-116.9319238,21.56692311,21.44999119,87.41656698,9.454784398,9.542200965,102.4653647,21.8955997,21.99806506,speakerID_1615,mandarin  (cmn),"songyuan, jilin, china",china,none,34,female,13,academic,,0.0,mandarin41.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-107.3288221,33.00132097,32.89399215,83.06731227,13.45039644,13.53346375,94.88834062,33.35460942,33.44949777,speakerID_1616,mandarin  (cmn),"yanbian, jilin, china",china,none,47,female,16,academic,,0.0,mandarin42.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-121.2277636,27.77483696,27.6536092,67.58804819,12.53751017,12.60509822,50.33080107,28.15713014,28.20746094,speakerID_1617,mandarin  (cmn),"datong, shanxi, china",china,none,24,female,15,academic,,0.0,mandarin43.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-126.8522411,22.11377503,21.98692279,88.74634551,8.969127197,9.057873543,80.54219441,22.37579655,22.45633874,speakerID_1630,mandarin  (cmn),"hangzhou, zhejiang, china",china,none,21,male,16,academic,usa,1.5,mandarin44.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-207.52830245251275,26.23005889665128,26.022530594198766,50.52328768,11.3201876,11.37071089,74.94337582,26.70498929,26.77993266,speakerID_1631,mandarin  (cmn),"beijing, china",china,none,42,female,12,academic,"usa, australia",0.1,mandarin45.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-226.3837431354787,27.723421113095586,27.497037369960108,116.5839175,11.88123559,11.99781951,108.7872494,28.01429762,28.12308487,speakerID_1636,mandarin  (cmn),"jilin city, jilin, china",china,arabic,43,female,9,academic,,0.0,mandarin46.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-119.94059957411451,22.089948511310578,21.970007911736463,44.75330162,10.05929208,10.10404538,40.20341519,22.3437622,22.38396562,speakerID_1644,mandarin  (cmn),"beijing, china",china,japanese french,28,female,8,academic,,0.0,mandarin47.mp3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-123.60708303323165,25.690126134079204,25.566519051045972,71.2388565,10.31625316,10.38749202,91.24876469,26.02932425,26.12057301,speakerID_1645,mandarin  (cmn),"pingdingshan, henan, china",china,none,37,male,12,academic,,0.0,mandarin48.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.36791803510475,11.892318717874774,11.927686635909879,8.155647872,5.116937096,5.125092744,130.795348,12.07855263,12.20934797,speakerID_1736,mandarin  (cmn),"shanghai, china",china,french,21,male,10,academic,australia,2.5,mandarin49.mp3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_1788,mandarin  (cmn),"hsinchu, taiwan",taiwan,taiwanese,25,male,9,academic,usa,0.2,mandarin50.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.292702661082728,17.61127636599013,17.61856906865121,-69.17155946,7.888101115,7.818929555,85.7186534,17.87236535,17.958084,speakerID_1792,mandarin  (cmn),"tianjin, hebei, china",china,none,25,male,10,academic,usa,2.0,mandarin51.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.841135024618922,21.081359299983927,21.094200435008545,69.23228073,8.814248774,8.883481055,72.35488239,21.67301018,21.74536507,speakerID_1793,mandarin  (cmn),"shaoxing, zhejiang, china",china,japanese,26,female,6,academic,usa,1.0,mandarin52.mp3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.112374748570517,18.320363226244634,18.328475600993205,65.61009738,8.37410134,8.439711437,82.81557764,18.76897814,18.85179372,speakerID_1817,mandarin  (cmn),"ningbo, zhejiang, china",china,none,38,female,13,academic,usa,15.0,mandarin53.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.116312167641084,13.709206081710349,13.71932239387799,51.4097498,6.20937481,6.26078456,76.48713239,13.89661723,13.97310436,speakerID_1900,mandarin  (cmn),"chengdu, sichuan, china",china,japanese,25,female,10,academic,usa,5.0,mandarin54.mp3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-120.43867588267076,21.289545940027715,21.169107264145044,112.2861719,9.719531757,9.831817929,46.96492616,22.59307151,22.64003644,speakerID_1909,mandarin  (cmn),"loudi, hunan, china",china,japanese spanish,25,female,13,academic,usa,1.5,mandarin55.mp3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-85.82614699315272,16.18443290098753,16.09860675399438,85.16339454,7.116089749,7.201253143,83.28453443,16.39442578,16.47771031,speakerID_1910,mandarin  (cmn),"baoding, hebei, china",china,korean thai,26,female,11,academic,usa,0.7,mandarin56.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.885230209618072,14.962074643383776,14.976959873593394,48.10001685,7.232275463,7.28037548,176.0452224,15.24413103,15.42017625,speakerID_1990,mandarin  (cmn),"shanghai, china",china,cantonese,20,male,12,academic,uk,0.2,mandarin57.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,,,,,,,,,speakerID_2000,mandarin  (cmn),"superior, colorado, usa",usa,french,23,male,7,naturalistic,usa,16.0,mandarin58.mp3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-103.22109283924163,24.098357568937885,23.995136476098644,102.5730666,9.629903413,9.73247648,83.91409594,24.50659906,24.59051315,speakerID_2019,mandarin  (cmn),"kunming, yunnan, china",china,none,20,female,6,academic,usa,0.4,mandarin59.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.96329383188666,21.511309355538675,21.52627264937056,81.73408987,11.28662478,11.36835887,82.54343128,21.86428859,21.94683203,speakerID_2109,mandarin  (cmn),"guiyang, guizhou, china",china,cantonese,41,female,13,academic,usa,15.0,mandarin60.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.687280295892606,22.962860407766403,22.969547688062296,113.7703106,9.546929947,9.660700258,52.77540755,23.34351831,23.39629372,speakerID_2116,mandarin  (cmn),"shangrao, jiangxi, china",china,cantonese,33,female,16,academic,northern mariana islands,17.0,mandarin61.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-115.75778370839807,15.254465603192019,15.13870781948362,37.60785444,6.927855916,6.96546377,63.63924087,15.46725144,15.53089069,speakerID_2117,mandarin  (cmn),"shanghai, china",china,spanish,24,male,7,academic,usa,5.5,mandarin62.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.523398565928318,17.02070064476813,17.02722404333406,43.10438171,8.35962009,8.402724472,78.08568396,17.23729232,17.31537801,speakerID_2119,mandarin  (cmn),"jiaozuo, henan, china",china,french,27,male,12,academic,usa,4.3,mandarin63.mp3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.330885884646591,23.16031479080046,23.171645676685106,12.1753845,10.50071089,10.51288628,104.6673426,23.45109947,23.55576681,speakerID_2129,mandarin  (cmn),"fuzhou, fujian, china",china,min dong,24,female,10,academic,usa,5.0,mandarin64.mp3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,86.16107445,5.687324105,5.77348518,96.11832479,13.08138981,13.17750814,speakerID_2173,mandarin  (cmn),"tianjin, hebei, china",china,french,20,female,5,academic,usa,1.7,mandarin65.mp3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,64.31476675,6.390539969,6.454854736,90.54970404,14.35451618,14.44506589,speakerID_2252,mandarin  (cmn),"shanghai, china",china,spanish,22,female,19,academic,usa,3.0,mandarin66.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,43.31192424,6.848423101,6.891735025,47.69915912,15.72811844,15.7758176,speakerID_2274,mandarin  (cmn),"nanjing, china",china,none,23,male,13,academic,,0.0,mandarin67.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,108.6356482,7.920923964,8.029559612,88.91407919,18.00241484,18.09132892,speakerID_2281,mandarin  (cmn),"dongyang, zhejiang, china",china,none,23,male,10,academic,,0.0,mandarin68.mp3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,104.4563836,9.847831708,9.952288091,81.20382691,21.69640381,21.77760764,speakerID_2282,mandarin  (cmn),"taizhou, jiangsu, china",china,german,22,male,12,academic,,0.0,mandarin69.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
